"","No","Q_Y","Q","M_Y","Period","diff_gap","diff_oil","diff_exchange","diff_VNI","diff_CPI","diff._goldreserve","diff_interest","log_M2","diff_demandVN"
"2854",2854,"Q1-2021","Q1","1-2021",44203,-576914.307314306,0.199999999999996,-12,13.28,0.000600000000000003,-18.41,0,0.00753605894019992,-0.539999999999999
"2855",2855,"Q1-2021","Q1","1-2021",44204,930993.233793229,1.41,-12,11.2,0.000600000000000003,-18.41,0,0.00753605894019992,-0.539999999999999
"2856",2856,"Q1-2021","Q1","1-2021",44207,-147914.874314871,0.00999999999999801,-16,17.2,0.000600000000000003,-18.41,0,0.00753605894019992,-0.539999999999999
"2857",2857,"Q1-2021","Q1","1-2021",44208,295854.46985447,0.960000000000001,15,7.38999999999987,0.000600000000000003,-18.41,0,0.00753605894019992,-0.539999999999999
"2858",2858,"Q1-2021","Q1","1-2021",44209,-335176.261576261,-0.300000000000004,-1,-6.23000000000002,0.000600000000000003,-18.41,0,0.00753605894019992,-0.539999999999999
"2859",2859,"Q1-2021","Q1","1-2021",44210,7540.12474012747,0.660000000000004,0,1.35000000000014,0.000600000000000003,-18.41,0,0.00753605894019992,-0.539999999999999
"2860",2860,"Q1-2021","Q1","1-2021",44211,514781.477981474,-1.21,1,6.79999999999995,0.000600000000000003,-18.41,0,0.00753605894019992,-0.539999999999999
"2861",2861,"Q1-2021","Q1","1-2021",44214,-565487.334287331,-0.269999999999996,4,-2.25999999999999,0.000600000000000003,-18.41,0,0.00753605894019992,-0.539999999999999
"2862",2862,"Q1-2021","Q1","1-2021",44215,182065.674865671,0.889999999999993,0,-60.9400000000001,0.000600000000000003,-18.41,0,0.00753605894019992,-0.539999999999999
"2863",2863,"Q1-2021","Q1","1-2021",44216,-264652.655452657,0.330000000000005,3,3.68000000000006,0.000600000000000003,-18.41,0,0.00753605894019992,-0.539999999999999
"2864",2864,"Q1-2021","Q1","1-2021",44217,-22612.5118125081,-0.18,-12,29.53,0.000600000000000003,-18.41,0,0.00753605894019992,-0.539999999999999
"2865",2865,"Q1-2021","Q1","1-2021",44218,53331.3173313141,-0.859999999999999,10,2.56999999999994,0.000600000000000003,-18.41,0,0.00753605894019992,-0.539999999999999
"2866",2866,"Q1-2021","Q1","1-2021",44221,127975.80797581,0.5,-10,-0.730000000000018,0.000600000000000003,-18.41,0,0.00753605894019992,-0.539999999999999
"2867",2867,"Q1-2021","Q1","1-2021",44222,110628.009828005,-0.160000000000004,9,-29.9300000000001,0.000600000000000003,-18.41,0,0.00753605894019992,-0.539999999999999
"2868",2868,"Q1-2021","Q1","1-2021",44223,151153.052353054,0.240000000000002,0,-38.9499999999998,0.000600000000000003,-18.41,0,0.00753605894019992,-0.539999999999999
"2869",2869,"Q1-2021","Q1","1-2021",44224,135975.80797581,-0.509999999999998,-10,-73.23,0.000600000000000003,-18.41,0,0.00753605894019992,-0.539999999999999
"2870",2870,"Q1-2021","Q1","1-2021",44225,-48504.4793044776,-0.140000000000001,-11,32.6699999999998,0.000600000000000003,-18.41,0,0.00753605894019992,-0.539999999999999
"2871",2871,"Q1-2021","Q1","2-2021",44228,118992.175392173,1.34999999999999,-3,-21.0999999999999,0.0157,-23.27,0,0.00212800281757327,-0.539999999999999
"2872",2872,"Q1-2021","Q1","2-2021",44229,302797.202797204,1.21,-18,40.02,0.0157,-23.27,0,0.00212800281757327,-0.539999999999999
"2873",2873,"Q1-2021","Q1","2-2021",44230,-19898.3178983182,0.93,-7,35.76,0.0157,-23.27,0,0.00212800281757327,-0.539999999999999
"2874",2874,"Q1-2021","Q1","2-2021",44231,660317.898317896,0.539999999999999,-5,0.900000000000091,0.0157,-23.27,0,0.00212800281757327,-0.539999999999999
"2875",2875,"Q1-2021","Q1","2-2021",44232,-212250.236250233,0.620000000000005,-15,14.72,0.0157,-23.27,0,0.00212800281757327,-0.539999999999999
"2876",2876,"Q1-2021","Q1","2-2021",44235,-173600.831600834,1.12,-30,-43.73,0.0157,-23.27,0,0.00212800281757327,-0.539999999999999
"2877",2877,"Q1-2021","Q1","2-2021",44236,-114541.674541675,0.390000000000001,40,31.75,0.0157,-23.27,0,0.00212800281757327,-0.539999999999999
"2878",2878,"Q1-2021","Q1","2-2021",44237,-206482.274482276,0.32,0,-20.71,0.0157,-23.27,0,0.00212800281757327,-0.539999999999999
"2879",2879,"Q1-2021","Q1","2-2021",44238,249641.177355461,-0.439999999999998,0,8.38714285714286,0.0157,-23.27,0,0.00212800281757327,-0.539999999999999
"2880",2880,"Q1-2021","Q1","2-2021",44239,66297.5336853005,1.23,0,3.86816326530607,0.0157,-23.27,0,0.00212800281757327,-0.539999999999999
"2881",2881,"Q1-2021","Q1","2-2021",44243,853315.062213015,0.579999999999998,0,-0.68781341107865,0.0157,-23.27,0,0.00212800281757327,-0.539999999999999
"2882",2882,"Q1-2021","Q1","2-2021",44244,4024.57002456859,1.09,0,49.9925072886297,0.0157,-23.27,0,0.00212800281757327,-0.539999999999999
"2883",2883,"Q1-2021","Q1","2-2021",44245,-446713.286713287,-0.619999999999997,5,18.6000000000001,0.0157,-23.27,0,0.00212800281757327,-0.539999999999999
"2884",2884,"Q1-2021","Q1","2-2021",44246,-245785.976185974,-1.28,3,-0.880000000000109,0.0157,-23.27,0,0.00212800281757327,-0.539999999999999
"2885",2885,"Q1-2021","Q1","2-2021",44249,-540441.958041959,2.46,2,1.53999999999996,0.0157,-23.27,0,0.00212800281757327,-0.539999999999999
"2886",2886,"Q1-2021","Q1","2-2021",44250,333206.577206578,-0.0300000000000011,5,2.60000000000014,0.0157,-23.27,0,0.00212800281757327,-0.539999999999999
"2887",2887,"Q1-2021","Q1","2-2021",44251,46045.7380457371,1.55,-5,-15.6300000000001,0.0157,-23.27,0,0.00212800281757327,-0.539999999999999
"2888",2888,"Q1-2021","Q1","2-2021",44252,326161.784161784,0.310000000000002,5,3.42000000000007,0.0157,-23.27,0,0.00212800281757327,-0.539999999999999
"2889",2889,"Q1-2021","Q1","2-2021",44253,719004.725004725,-2.03,-10,3.03999999999996,0.0157,-23.27,0,0.00212800281757327,-0.539999999999999
"2890",2890,"Q1-2021","Q1","3-2021",44256,-9074.65507465601,-0.859999999999999,5,17.7,-0.0028,-28.1700000000001,-0.001,0.00989016059517387,-0.539999999999999
"2891",2891,"Q1-2021","Q1","3-2021",44257,-337093.706293702,-0.890000000000001,2,0.439999999999827,-0.0028,-28.1700000000001,-0.001,0.00989016059517387,-0.539999999999999
"2892",2892,"Q1-2021","Q1","3-2021",44258,212396.29559629,1.53,-2,0.340000000000146,-0.0028,-28.1700000000001,-0.001,0.00989016059517387,-0.539999999999999
"2893",2893,"Q1-2021","Q1","3-2021",44259,264072.727272727,2.55,-1,-18.4300000000001,-0.0028,-28.1700000000001,-0.001,0.00989016059517387,-0.539999999999999
"2894",2894,"Q1-2021","Q1","3-2021",44260,-479686.410886407,2.26000000000001,14,0.170000000000073,-0.0028,-28.1700000000001,-0.001,0.00989016059517387,-0.539999999999999
"2895",2895,"Q1-2021","Q1","3-2021",44263,363629.937629934,-1.04000000000001,-8,-0.420000000000073,-0.0028,-28.1700000000001,-0.001,0.00989016059517387,-0.539999999999999
"2896",2896,"Q1-2021","Q1","3-2021",44264,-1072550.36855037,-1.03999999999999,35,-6.29999999999995,-0.0028,-28.1700000000001,-0.001,0.00989016059517387,-0.539999999999999
"2897",2897,"Q1-2021","Q1","3-2021",44265,154988.092988092,0.429999999999993,-8,8.1099999999999,-0.0028,-28.1700000000001,-0.001,0.00989016059517387,-0.539999999999999
"2898",2898,"Q1-2021","Q1","3-2021",44266,407360.1965602,1.58,-1,11.6500000000001,-0.0028,-28.1700000000001,-0.001,0.00989016059517387,-0.539999999999999
"2899",2899,"Q1-2021","Q1","3-2021",44267,-156405.36760537,-0.409999999999997,4,-0.170000000000073,-0.0028,-28.1700000000001,-0.001,0.00989016059517387,-0.539999999999999
"2900",2900,"Q1-2021","Q1","3-2021",44270,-97821.5082215071,-0.219999999999999,26,3,-0.0028,-28.1700000000001,-0.001,0.00989016059517387,-0.539999999999999
"2901",2901,"Q1-2021","Q1","3-2021",44271,-80972.065772064,-0.590000000000003,1,-4.65999999999985,-0.0028,-28.1700000000001,-0.001,0.00989016059517387,-0.539999999999999
"2902",2902,"Q1-2021","Q1","3-2021",44272,114612.133812129,-0.200000000000003,-37,6.18999999999983,-0.0028,-28.1700000000001,-0.001,0.00989016059517387,-0.539999999999999
"2903",2903,"Q1-2021","Q1","3-2021",44273,-270269.892269891,-4.59999999999999,20,14.8500000000001,-0.0028,-28.1700000000001,-0.001,0.00989016059517387,-0.539999999999999
"2904",2904,"Q1-2021","Q1","3-2021",44274,-170953.846153848,1.42,8,-6.8900000000001,-0.0028,-28.1700000000001,-0.001,0.00989016059517387,-0.539999999999999
"2905",2905,"Q1-2021","Q1","3-2021",44277,8854.2052542083,0.140000000000001,3,0.380000000000109,-0.0028,-28.1700000000001,-0.001,0.00989016059517387,-0.539999999999999
"2906",2906,"Q1-2021","Q1","3-2021",44278,386358.949158948,-3.8,-6,-10.98,-0.0028,-28.1700000000001,-0.001,0.00989016059517387,-0.539999999999999
"2907",2907,"Q1-2021","Q1","3-2021",44279,-256116.424116425,3.42,10,-21.6400000000001,-0.0028,-28.1700000000001,-0.001,0.00989016059517387,-0.539999999999999
"2908",2908,"Q1-2021","Q1","3-2021",44280,114371.876771875,-2.62,4,1.28999999999996,-0.0028,-28.1700000000001,-0.001,0.00989016059517387,-0.539999999999999
"2909",2909,"Q1-2021","Q1","3-2021",44281,-307396.106596109,2.41,0,-0.889999999999873,-0.0028,-28.1700000000001,-0.001,0.00989016059517387,-0.539999999999999
"2910",2910,"Q1-2021","Q1","3-2021",44284,238896.465696469,0.590000000000003,-14,13.47,-0.0028,-28.1700000000001,-0.001,0.00989016059517387,-0.539999999999999
"2911",2911,"Q1-2021","Q1","3-2021",44285,171834.435834438,-1.01000000000001,0,10.6799999999998,-0.0028,-28.1700000000001,-0.001,0.00989016059517387,-0.539999999999999
"2912",2912,"Q1-2021","Q1","3-2021",44286,-876666.565866563,-1.39,4,5.08000000000015,-0.0028,-28.1700000000001,-0.001,0.00989016059517387,-0.539999999999999
"2913",2913,"Q2-2021","Q2","4-2021",44287,190208.807408806,2.29000000000001,-9,24.6599999999999,-0.000400000000000005,32.9400000000001,0,0.00928985971648942,4.43
"2914",2914,"Q2-2021","Q2","4-2021",44288,584067.597267594,-0.960000000000001,8,8.35000000000014,-0.000400000000000005,32.9400000000001,0,0.00928985971648942,4.43
"2915",2915,"Q2-2021","Q2","4-2021",44291,-411064.762264762,-1.84,6,11.5999999999999,-0.000400000000000005,32.9400000000001,0,0.00928985971648942,4.43
"2916",2916,"Q2-2021","Q2","4-2021",44292,-117474.57947458,0.68,11,3.91000000000008,-0.000400000000000005,32.9400000000001,0,0.00928985971648942,4.43
"2917",2917,"Q2-2021","Q2","4-2021",44293,24438.480438482,0.440000000000005,0,2.42000000000007,-0.000400000000000005,32.9400000000001,0,0.00928985971648942,4.43
"2918",2918,"Q2-2021","Q2","4-2021",44294,-284875.44887545,-0.170000000000002,-5,-7.49000000000001,-0.000400000000000005,32.9400000000001,0,0.00928985971648942,4.43
"2919",2919,"Q2-2021","Q2","4-2021",44295,261964.467964467,-0.280000000000001,-20,-3.23000000000002,-0.000400000000000005,32.9400000000001,0,0.00928985971648942,4.43
"2920",2920,"Q2-2021","Q2","4-2021",44298,208372.027972031,0.380000000000003,2,20.79,-0.000400000000000005,32.9400000000001,0,0.00928985971648942,4.43
"2921",2921,"Q2-2021","Q2","4-2021",44299,-314220.298620302,0.479999999999997,2,-4.12000000000012,-0.000400000000000005,32.9400000000001,0,0.00928985971648942,4.43
"2922",2922,"Q2-2021","Q2","4-2021",44300,285269.778869778,2.97,9,7.53999999999996,-0.000400000000000005,32.9400000000001,0,0.00928985971648942,4.43
"2923",2923,"Q2-2021","Q2","4-2021",44301,-525459.837459836,0.310000000000002,-5,-8.61999999999989,-0.000400000000000005,32.9400000000001,0,0.00928985971648942,4.43
"2924",2924,"Q2-2021","Q2","4-2021",44302,-79158.0419580415,-0.329999999999998,-6,-8.53999999999996,-0.000400000000000005,32.9400000000001,0,0.00928985971648942,4.43
"2925",2925,"Q2-2021","Q2","4-2021",44305,689385.22018522,0.25,6,21.8699999999999,-0.000400000000000005,32.9400000000001,0,0.00928985971648942,4.43
"2926",2926,"Q2-2021","Q2","4-2021",44306,-319144.963144958,-0.710000000000001,1,7.70000000000005,-0.000400000000000005,32.9400000000001,0,0.00928985971648942,4.43
"2927",2927,"Q2-2021","Q2","4-2021",44307,-261659.421659421,-1.32,0,-15.2128571428573,-0.000400000000000005,32.9400000000001,0,0.00928985971648942,4.43
"2928",2928,"Q2-2021","Q2","4-2021",44308,229014.326214321,0.0799999999999983,-4,-25.2471428571428,-0.000400000000000005,32.9400000000001,0,0.00928985971648942,4.43
"2929",2929,"Q2-2021","Q2","4-2021",44309,-6748.06274806336,0.710000000000001,0,20.71,-0.000400000000000005,32.9400000000001,0,0.00928985971648942,4.43
"2930",2930,"Q2-2021","Q2","4-2021",44312,-248017.766017765,-0.230000000000004,-30,-32.76,-0.000400000000000005,32.9400000000001,0,0.00928985971648942,4.43
"2931",2931,"Q2-2021","Q2","4-2021",44313,168213.570213571,1.03,2,3.98000000000002,-0.000400000000000005,32.9400000000001,0,0.00928985971648942,4.43
"2932",2932,"Q2-2021","Q2","4-2021",44314,76912.1905121915,0.920000000000002,5,9.79999999999995,-0.000400000000000005,32.9400000000001,0,0.00928985971648942,4.43
"2933",2933,"Q2-2021","Q2","4-2021",44315,79503.3075033054,1.15000000000001,7,9.84000000000015,-0.000400000000000005,32.9400000000001,0,0.00928985971648942,4.43
"2934",2934,"Q2-2021","Q2","4-2021",44316,53943.0731430762,-1.43000000000001,0,-5.97897959183706,-0.000400000000000005,32.9400000000001,0,0.00928985971648942,4.43
"2935",2935,"Q2-2021","Q2","5-2021",44319,-360035.078435082,0.909999999999997,0,-2.80801749271109,0.0016,38.6999999999999,0,0.00747786026513257,4.43
"2936",2936,"Q2-2021","Q2","5-2021",44320,177259.950859953,1.2,-4,11.5969970845481,0.0016,38.6999999999999,0,0.00747786026513257,4.43
"2937",2937,"Q2-2021","Q2","5-2021",44321,-148122.094122097,-0.0600000000000023,10,14.23,0.0016,38.6999999999999,0,0.00747786026513257,4.43
"2938",2938,"Q2-2021","Q2","5-2021",44322,-517015.687015686,-0.920000000000002,7,-5.86000000000013,0.0016,38.6999999999999,0,0.00747786026513257,4.43
"2939",2939,"Q2-2021","Q2","5-2021",44323,7646.94764694944,0.190000000000012,-7,-8.75999999999999,0.0016,38.6999999999999,0,0.00747786026513257,4.43
"2940",2940,"Q2-2021","Q2","5-2021",44326,218426.384426385,0.019999999999996,0,17.77,0.0016,38.6999999999999,0,0.00747786026513257,4.43
"2941",2941,"Q2-2021","Q2","5-2021",44327,-35166.8871668875,0.359999999999999,-5,-3.53999999999996,0.0016,38.6999999999999,0,0.00747786026513257,4.43
"2942",2942,"Q2-2021","Q2","5-2021",44328,134569.419769421,0.799999999999997,-2,13.05,0.0016,38.6999999999999,0,0.00747786026513257,4.43
"2943",2943,"Q2-2021","Q2","5-2021",44329,-62989.3781893812,-2.26,-13,-7.09999999999991,0.0016,38.6999999999999,0,0.00747786026513257,4.43
"2944",2944,"Q2-2021","Q2","5-2021",44330,-76713.0599130616,1.55,8,4.36999999999989,0.0016,38.6999999999999,0,0.00747786026513257,4.43
"2945",2945,"Q2-2021","Q2","5-2021",44333,-392935.777735777,0.899999999999991,-2,-7.65999999999985,0.0016,38.6999999999999,0,0.00747786026513257,4.43
"2946",2946,"Q2-2021","Q2","5-2021",44334,63245.5112455115,-0.780000000000001,-6,-6.01999999999998,0.0016,38.6999999999999,0,0.00747786026513257,4.43
"2947",2947,"Q2-2021","Q2","5-2021",44335,-422257.796257794,-2.13,5,9.80999999999995,0.0016,38.6999999999999,0,0.00747786026513257,4.43
"2948",2948,"Q2-2021","Q2","5-2021",44336,71288.9812889807,-1.42,0,15.73,0.0016,38.6999999999999,0,0.00747786026513257,4.43
"2949",2949,"Q2-2021","Q2","5-2021",44337,176083.311283309,1.64,9,5.71000000000004,0.0016,38.6999999999999,0,0.00747786026513257,4.43
"2950",2950,"Q2-2021","Q2","5-2021",44340,-170537.365337364,2.47,2,14.05,0.0016,38.6999999999999,0,0.00747786026513257,4.43
"2951",2951,"Q2-2021","Q2","5-2021",44341,-221049.631449629,0.019999999999996,4,10.5999999999999,0.0016,38.6999999999999,0,0.00747786026513257,4.43
"2952",2952,"Q2-2021","Q2","5-2021",44342,81400.1134001128,0.140000000000001,-5,8.12000000000012,0.0016,38.6999999999999,0,0.00747786026513257,4.43
"2953",2953,"Q2-2021","Q2","5-2021",44343,101937.251937252,0.640000000000001,-10,-13.1300000000001,0.0016,38.6999999999999,0,0.00747786026513257,4.43
"2954",2954,"Q2-2021","Q2","5-2021",44344,41530.1455301456,-0.530000000000001,0,16.8900000000001,0.0016,38.6999999999999,0,0.00747786026513257,4.43
"2955",2955,"Q2-2021","Q2","5-2021",44347,881953.246753246,0.610000000000014,-5,7.58999999999992,0.0016,38.6999999999999,0,0.00747786026513257,4.43
"2956",2956,"Q2-2021","Q2","6-2021",44348,62516.5321165323,0.789999999999992,4,9.73000000000002,0.002,-46.5699999999999,0,0.00707207772229253,4.43
"2957",2957,"Q2-2021","Q2","6-2021",44349,-174369.608769611,1.11,-4,3,0.002,-46.5699999999999,0,0.00707207772229253,4.43
"2958",2958,"Q2-2021","Q2","6-2021",44350,430868.115668114,-0.019999999999996,1,23.5,0.002,-46.5699999999999,0,0.00707207772229253,4.43
"2959",2959,"Q2-2021","Q2","6-2021",44351,-428279.720279712,0.810000000000002,3,9.76999999999998,0.002,-46.5699999999999,0,0.00707207772229253,4.43
"2960",2960,"Q2-2021","Q2","6-2021",44354,-108853.751653757,-0.390000000000001,-44,-15.27,0.002,-46.5699999999999,0,0.00707207772229253,4.43
"2961",2961,"Q2-2021","Q2","6-2021",44355,298649.102249105,0.819999999999993,-48,-38.8999999999999,0.002,-46.5699999999999,0,0.00707207772229253,4.43
"2962",2962,"Q2-2021","Q2","6-2021",44356,-121645.511245511,-0.0900000000000034,3,13.02,0.002,-46.5699999999999,0,0.00707207772229253,4.43
"2963",2963,"Q2-2021","Q2","6-2021",44357,44102.1357021369,0.330000000000013,-8,-9.32000000000016,0.002,-46.5699999999999,0,0.00707207772229253,4.43
"2964",2964,"Q2-2021","Q2","6-2021",44358,494284.180684179,0.61999999999999,-2,28.1600000000001,0.002,-46.5699999999999,0,0.00707207772229253,4.43
"2965",2965,"Q2-2021","Q2","6-2021",44361,-116148.554148555,-0.0300000000000011,-1,9.98000000000002,0.002,-46.5699999999999,0,0.00707207772229253,4.43
"2966",2966,"Q2-2021","Q2","6-2021",44362,210577.962577961,1.24000000000001,3,5.63999999999987,0.002,-46.5699999999999,0,0.00707207772229253,4.43
"2967",2967,"Q2-2021","Q2","6-2021",44363,-35333.9633339643,0.0300000000000011,-1,-10.8399999999999,0.002,-46.5699999999999,0,0.00707207772229253,4.43
"2968",2968,"Q2-2021","Q2","6-2021",44364,1067880.55188055,-1.11,14,3.40000000000009,0.002,-46.5699999999999,0,0.00707207772229253,4.43
"2969",2969,"Q2-2021","Q2","6-2021",44365,5632.20563220605,0.599999999999994,35,17.8499999999999,0.002,-46.5699999999999,0,0.00707207772229253,4.43
"2970",2970,"Q2-2021","Q2","6-2021",44368,-117234.700434696,1.95999999999999,19,-5.13999999999987,0.002,-46.5699999999999,0,0.00707207772229253,4.43
"2971",2971,"Q2-2021","Q2","6-2021",44369,130920.582120579,-0.75,11,7.33999999999992,0.002,-46.5699999999999,0,0.00707207772229253,4.43
"2972",2972,"Q2-2021","Q2","6-2021",44370,2295.59629559517,0.230000000000004,-5,-3.10000000000014,0.002,-46.5699999999999,0,0.00707207772229253,4.43
"2973",2973,"Q2-2021","Q2","6-2021",44371,89421.0546210557,0.219999999999999,-17,2.85000000000014,0.002,-46.5699999999999,0,0.00707207772229253,4.43
"2974",2974,"Q2-2021","Q2","6-2021",44372,-40223.1714231744,0.75,17,10.3999999999999,0.002,-46.5699999999999,0,0.00707207772229253,4.43
"2975",2975,"Q2-2021","Q2","6-2021",44375,-102209.41220941,-1.14,0,15.6900000000001,0.002,-46.5699999999999,0,0.00707207772229253,4.43
"2976",2976,"Q2-2021","Q2","6-2021",44376,192372.708372708,0.0700000000000074,0,4.23000000000002,0.002,-46.5699999999999,0,0.00707207772229253,4.43
"2977",2977,"Q2-2021","Q2","6-2021",44377,-181192.742392741,0.489999999999995,-6,-1.49000000000001,0.002,-46.5699999999999,0,0.00707207772229253,4.43
"2978",2978,"Q3-2021","Q3","7-2021",44378,-33362.540162541,1.76000000000001,-4,8.52999999999997,0.0065,21.67,0,0.00351642604544712,2.59
"2979",2979,"Q3-2021","Q3","7-2021",44379,149621.394821394,-0.0700000000000074,-12,3.19000000000005,0.0065,21.67,0,0.00351642604544712,2.59
"2980",2980,"Q3-2021","Q3","7-2021",44382,315911.31031131,1.15000000000001,-2,-9.13999999999987,0.0065,21.67,0,0.00351642604544712,2.59
"2981",2981,"Q3-2021","Q3","7-2021",44383,-267627.205227204,-2.94,11,-56.3400000000001,0.0065,21.67,0,0.00351642604544712,2.59
"2982",2982,"Q3-2021","Q3","7-2021",44384,-100041.958041959,-1.17,8,33.76,0.0065,21.67,0,0.00351642604544712,2.59
"2983",2983,"Q3-2021","Q3","7-2021",44385,143942.770742774,0.739999999999995,-8,-13.8699999999999,0.0065,21.67,0,0.00351642604544712,2.59
"2984",2984,"Q3-2021","Q3","7-2021",44386,-221311.888111893,1.62,-7,-27.54,0.0065,21.67,0,0.00351642604544712,2.59
"2985",2985,"Q3-2021","Q3","7-2021",44389,-99053.1090531088,-0.460000000000008,20,-50.8400000000001,0.0065,21.67,0,0.00351642604544712,2.59
"2986",2986,"Q3-2021","Q3","7-2021",44390,-54193.1581931561,1.15000000000001,-10,1.24000000000001,0.0065,21.67,0,0.00351642604544712,2.59
"2987",2987,"Q3-2021","Q3","7-2021",44391,-210573.275373276,-2.12,1,-17.6299999999999,0.0065,21.67,0,0.00351642604544712,2.59
"2988",2988,"Q3-2021","Q3","7-2021",44392,131439.576639574,-1.47999999999999,-2,14.01,0.0065,21.67,0,0.00351642604544712,2.59
"2989",2989,"Q3-2021","Q3","7-2021",44393,139044.490644492,0.159999999999997,2,5.38999999999987,0.0065,21.67,0,0.00351642604544712,2.59
"2990",2990,"Q3-2021","Q3","7-2021",44396,138592.326592326,-5.39,9,-55.8,0.0065,21.67,0,0.00351642604544712,2.59
"2991",2991,"Q3-2021","Q3","7-2021",44397,-46501.1529011503,0.780000000000001,6,29.78,0.0065,21.67,0,0.00351642604544712,2.59
"2992",2992,"Q3-2021","Q3","7-2021",44398,44713.3623133563,3.09999999999999,-4,-2.5,0.0065,21.67,0,0.00351642604544712,2.59
"2993",2993,"Q3-2021","Q3","7-2021",44399,-20174.7873747833,1.40000000000001,-12,22.8800000000001,0.0065,21.67,0,0.00351642604544712,2.59
"2994",2994,"Q3-2021","Q3","7-2021",44400,119433.377433378,0.36999999999999,-5,-24.8400000000001,0.0065,21.67,0,0.00351642604544712,2.59
"2995",2995,"Q3-2021","Q3","7-2021",44403,-7121.60272160545,-0.159999999999997,3,3.88000000000011,0.0065,21.67,0,0.00351642604544712,2.59
"2996",2996,"Q3-2021","Q3","7-2021",44404,-159833.982233979,-0.259999999999991,-3,4.22000000000003,0.0065,21.67,0,0.00351642604544712,2.59
"2997",2997,"Q3-2021","Q3","7-2021",44405,-91837.4598374628,0.739999999999995,-6,0.139999999999873,0.0065,21.67,0,0.00351642604544712,2.59
"2998",2998,"Q3-2021","Q3","7-2021",44406,-354106.974106971,1.23,-34,16.53,0.0065,21.67,0,0.00351642604544712,2.59
"2999",2999,"Q3-2021","Q3","7-2021",44407,393479.871479869,0.329999999999998,-15,16.45,0.0065,21.67,0,0.00351642604544712,2.59
"3000",3000,"Q3-2021","Q3","8-2021",44410,-295426.195426196,-2.69,0,4.17000000000007,0.0026,-5.39999999999998,0.001,0.00513889120422894,2.59
"3001",3001,"Q3-2021","Q3","8-2021",44411,238801.73880174,-0.700000000000003,0,18.22,0.0026,-5.39999999999998,0.001,0.00513889120422894,2.59
"3002",3002,"Q3-2021","Q3","8-2021",44412,49903.6099036112,-2.41,-5,2.29999999999995,0.0026,-5.39999999999998,0.001,0.00513889120422894,2.59
"3003",3003,"Q3-2021","Q3","8-2021",44413,5952.67435267195,0.939999999999998,-9,10.8099999999999,0.0026,-5.39999999999998,0.001,0.00513889120422894,2.59
"3004",3004,"Q3-2021","Q3","8-2021",44414,793992.515592515,-0.810000000000002,-9,-4.09999999999991,0.0026,-5.39999999999998,0.001,0.00513889120422894,2.59
"3005",3005,"Q3-2021","Q3","8-2021",44417,286987.336987339,-1.8,-2,18.4099999999999,0.0026,-5.39999999999998,0.001,0.00513889120422894,2.59
"3006",3006,"Q3-2021","Q3","8-2021",44418,6075.90247590095,1.81,-38,2.57000000000016,0.0026,-5.39999999999998,0.001,0.00513889120422894,2.59
"3007",3007,"Q3-2021","Q3","8-2021",44419,-320518.238518238,0.959999999999994,-78,-4.6400000000001,0.0026,-5.39999999999998,0.001,0.00513889120422894,2.59
"3008",3008,"Q3-2021","Q3","8-2021",44420,229430.051030051,-0.159999999999997,-4,-4.74000000000001,0.0026,-5.39999999999998,0.001,0.00513889120422894,2.59
"3009",3009,"Q3-2021","Q3","8-2021",44421,-485254.961254962,-0.650000000000006,25,4,0.0026,-5.39999999999998,0.001,0.00513889120422894,2.59
"3010",3010,"Q3-2021","Q3","8-2021",44424,-51936.1179361157,-1.14999999999999,0,13.9100000000001,0.0026,-5.39999999999998,0.001,0.00513889120422894,2.59
"3011",3011,"Q3-2021","Q3","8-2021",44425,132793.044793043,-0.700000000000003,0,-7.87000000000012,0.0026,-5.39999999999998,0.001,0.00513889120422894,2.59
"3012",3012,"Q3-2021","Q3","8-2021",44426,89660.7824607864,-1.13000000000001,-23,-2.14999999999986,0.0026,-5.39999999999998,0.001,0.00513889120422894,2.59
"3013",3013,"Q3-2021","Q3","8-2021",44427,-82590.2097902112,-1.77,5,13.9099999999999,0.0026,-5.39999999999998,0.001,0.00513889120422894,2.59
"3014",3014,"Q3-2021","Q3","8-2021",44428,-124568.210168213,-1.55,8,-45.4199999999998,0.0026,-5.39999999999998,0.001,0.00513889120422894,2.59
"3015",3015,"Q3-2021","Q3","8-2021",44431,-439809.109809108,3.5,5,-30.5700000000002,0.0026,-5.39999999999998,0.001,0.00513889120422894,2.59
"3016",3016,"Q3-2021","Q3","8-2021",44432,65411.4534114525,1.90000000000001,-5,-0.119999999999891,0.0026,-5.39999999999998,0.001,0.00513889120422894,2.59
"3017",3017,"Q3-2021","Q3","8-2021",44433,290740.124740124,0.819999999999993,-30,10.8099999999999,0.0026,-5.39999999999998,0.001,0.00513889120422894,2.59
"3018",3018,"Q3-2021","Q3","8-2021",44434,-212142.506142505,-0.939999999999998,-5,-8.43000000000006,0.0026,-5.39999999999998,0.001,0.00513889120422894,2.59
"3019",3019,"Q3-2021","Q3","8-2021",44435,-325795.048195049,1.31999999999999,4,12.0800000000002,0.0026,-5.39999999999998,0.001,0.00513889120422894,2.59
"3020",3020,"Q3-2021","Q3","8-2021",44438,350083.084483083,0.469999999999999,-14,14.9400000000001,0.0026,-5.39999999999998,0.001,0.00513889120422894,2.59
"3021",3021,"Q3-2021","Q3","8-2021",44439,-3307.50330750272,-0.709999999999994,0,3.32999999999993,0.0026,-5.39999999999998,0.001,0.00513889120422894,2.59
